|index|sentID|caseNumber|isLast|rhetClass|text
5042|8118|1554165P32S2|1554165|False|CitationSentence|Hayes v. Brown, 5 Vet. App. 60, 66 (1993); see also 38 U.S.C.A. § 1154(a); 38 C.F.R. § 3.304(f).
5043|8119|1554165P32S3|1554165|False|LegalRuleSentence|"The evidence necessary to establish the occurrence of an in-service stressor for PTSD will vary depending on whether or not the veteran ""engaged in combat with the enemy."""
5044|8120|1554165P32S4|1554165|False|CitationSentence|Id.
5045|8121|1554165P33S1|1554165|False|LegalRuleSentence|If VA determines that a veteran engaged in combat with the enemy and that the alleged stressor is related to combat, then the veteran's lay testimony or statements are accepted as conclusive evidence of the occurrence of the claimed stressor.
5046|8122|1554165P34S1|1554165|False|CitationSentence|38 U.S.C.A. § 1154(b); 38 C.F.R. § 3.304(f).
5047|8123|1554165P34S2|1554165|False|LegalRuleSentence|"No further development or corroborative evidence is required, provided that the claimed stressor is ""consistent with the circumstances, conditions, or hardships of the veteran's service."""
5048|8124|1554165P34S3|1554165|False|CitationSentence|Id.
5049|8125|1554165P35S1|1554165|False|LegalRuleSentence|If, however, VA determines that the veteran did not engage in combat with the enemy or that the alleged stressor is not related to combat, the veteran's lay testimony by itself is not sufficient to establish the occurrence of the alleged stressor.
5050|8126|1554165P35S2|1554165|False|LegalRuleSentence|Instead, the record must contain service records or other evidence to corroborate the veteran's testimony or statements.
5051|8127|1554165P35S3|1554165|False|CitationSentence|See Moreau v. Brown, 9 Vet. App. 389, 394 (1996).
5052|8128|1554165P36S1|1554165|False|LegalRuleSentence|The question of whether a veteran was exposed to a stressor in service is a factual one, and VA adjudicators are not bound to accept uncorroborated accounts of stressors or medical opinions based upon such accounts.
5053|8129|1554165P36S2|1554165|False|CitationSentence|Wood v. Derwinski, 1 Vet. App. 190 (1991), aff'd on reconsideration, 1 Vet. App. 406 (1991).
5054|8130|1554165P36S3|1554165|False|LegalRuleSentence|Hence, whether a stressor was of sufficient gravity to cause or support a diagnosis of PTSD is a question of fact for medical professionals and whether the evidence establishes the occurrence of stressors is a question of fact for adjudicators.
5055|8131|1554165P37S1|1554165|False|LegalRuleSentence|The law provides that, if a PTSD claim is based on in-service personal assault, evidence from sources other than the veteran's service records may corroborate the veteran's account of the stressor incident.
5056|8132|1554165P37S2|1554165|False|CitationSentence|Gallegos v. Peake, 22 Vet. App. 329 (2008).
5057|8133|1554165P37S3|1554165|False|LegalRuleSentence|Examples of such evidence include, but are not limited to: records from law enforcement authorities, rape crisis centers, mental health counseling centers, hospitals, or physicians; pregnancy tests or tests for sexually transmitted diseases; and statements from family members, roommates, fellow service members, or clergy.
5058|8134|1554165P37S4|1554165|False|LegalRuleSentence|Evidence of behavior changes following the claimed assault is one type of relevant evidence that may be found in these sources.
5059|8135|1554165P37S5|1554165|False|LegalRuleSentence|Examples of behavior changes that may constitute credible evidence of the stressor include, but are not limited to: a request for a transfer to another military duty assignment; deterioration in work performance; substance abuse; episodes of depression, panic attacks, or anxiety without an identifiable cause; or unexplained economic or social behavior changes.
5060|8136|1554165P37S6|1554165|False|CitationSentence|38 C.F.R. § 3.304(f)(3).
5061|8137|1554165P38S1|1554165|False|LegalRuleSentence|Additionally, under 38 C.F.R. § 3.304(f), VA can submit any evidence, including alternate source evidence, to a medical or mental health professional for interpretation.
5062|8138|1554165P38S2|1554165|False|CitationSentence|Bradford v. Nicholson, 20 Vet. App. 200 (2006).
5063|8139|1554165P38S3|1554165|False|LegalRuleSentence|Most significantly, for claims involving an in-service personal assault, after-the-fact medical evidence can be used to establish a stressor.
5064|8140|1554165P38S4|1554165|False|CitationSentence|Id; Patton v. West, 12 Vet. App. 272, 278 (1999).
5065|8141|1554165P39S1|1554165|False|LegalRuleSentence|If a stressor claimed by a veteran is related to the veteran's fear of hostile military or terrorist activity and a VA psychiatrist or psychologist, or a psychiatrist or psychologist with whom VA has contracted, confirms that the claimed stressor is adequate to support a diagnosis of PTSD and that the veteran's symptoms are related to the claimed stressor, in the absence of clear and convincing evidence to the contrary, and provided the claimed stressor is consistent with the places, types, and circumstances of the veteran's service, the veteran's lay testimony alone may establish the occurrence of the claimed in-service stressor.
5066|8142|1554165P39S2|1554165|False|CitationSentence|38 C.F.R. § 3.304(f)(3).
5067|8143|1554165P40S1|1554165|False|LegalRuleSentence|In rendering a decision on appeal, the Board must analyze the credibility and probative value of the evidence, account for the evidence which it finds to be persuasive or unpersuasive, and provide the reasons for its rejection of any material evidence favorable to the claimant.
5068|8144|1554165P40S2|1554165|False|CitationSentence|Gabrielson v. Brown, 7 Vet. App. 36, 39-40   (1994); Gilbert v. Derwinski, 1 Vet. App. 49, 57 (1990).
5069|8145|1554165P40S3|1554165|False|LegalRuleSentence|Competency of evidence differs from weight and credibility.
5070|8146|1554165P40S4|1554165|False|LegalRuleSentence|Competency is a legal concept determining whether testimony may be heard and considered by the trier of fact, while credibility is a factual determination going to the probative value of the evidence to be made after the evidence has been admitted.
5071|8147|1554165P40S5|1554165|False|CitationSentence|"Rucker v. Brown, 10 Vet. App. 67, 74 (1997); Layno v. Brown, 6 Vet. App. 465, 469 (1994); see also Cartright v. Derwinski, 2 Vet. App. 24, 25 (1991) (""although interest may affect the credibility of testimony, it does not affect competency to testify"")."
5072|8148|1554165P41S1|1554165|False|Sentence|Service Connection Analysis
5073|8150|1554165P42S1|1554165|False|EvidenceSentence|The Veteran contends in various lay statements, to include an August 2009 stressor statement that in November 1977, while stationed in El Toro, California, he went to a pub off base to play pool, and was threatened with death by a man with a rifle.
5074|8152|1554165P42S2|1554165|False|EvidenceSentence|In a later September 2010 statement, the Veteran identified the name of the pub as Peyton Place.
5075|8153|1554165P42S3|1554165|False|ReasoningSentence|The Board finds that the Veteran has claimed service connection for PTSD due to non-combat stressors; therefore, the claimed stressor must be corroborated by credible supporting evidence.
5076|8154|1554165P42S4|1554165|False|CitationSentence|See Moreau, 9 Vet. App. 389.
5077|8157|1554165P43S1|1554165|False|FindingSentence|After a review of all the evidence, the Board finds that the evidence is at least in equipoise on the question of whether the Veteran's claimed in-service stressor of an in-service assault has been corroborated by the evidence of record.
5078|8158|1554165P43S2|1554165|False|ReasoningSentence|The Board finds that the Veteran is competent to describe the in-service assault with a deadly weapon, and the Board finds that the Veteran's statements and testimony are credible as his descriptions of such events have been consistent throughout the record.
5079|8163|1554165P43S3|1554165|False|EvidenceSentence|While the RO attempted to corroborate the Veteran's testimony through official sources, service personnel records do not confirm the Veteran's report of the incident in November 1977, and correspondence with the Irvine Police Department dated in November 2010 and November 2012 shows that they do not keep records of assaults for more than 10 years.
5080|8164|1554165P43S4|1554165|False|ReasoningSentence|The Board finds, however, that the Veteran has provided sufficient corroborating evidence in the form of lay statements provided by Gunnery Sargent W.C.
5081|8167|1554165P43S5|1554165|False|EvidenceSentence|A March 2009 statement from W.C. shows that he and the Veteran were stationed together in El Toro, California in 1977, and that they went to the pub together to play pool during the incident in question.
5082|8169|1554165P43S6|1554165|False|EvidenceSentence|W.C. more recently submitted a notarized affidavit in November 2015 in which he describes the same incident in more detail.
5083|8171|1554165P43S7|1554165|False|EvidenceSentence|W.C.'s statements indicate that while he and the Veteran were playing pool, a civilian stranger came up to the Veteran and started acting aggressively.
5084|8173|1554165P43S8|1554165|False|EvidenceSentence|"In response, the Veteran prepared to leave and return to base and was in the parking lot when the stranger pulled a rifle out of the trunk of his car, pointed it at the Veteran, and told him, ""Today, you are going to die."""
5085|8175|1554165P43S9|1554165|False|EvidenceSentence|W.C. stated that he witnessed the incident from the doorway of the pub.
5086|8177|1554165P43S10|1554165|False|EvidenceSentence|The bartender was able to talk the man down, and the Veteran and W.C. ran back to base while he was distracted.
5087|8179|1554165P43S11|1554165|False|EvidenceSentence|They reported the incident to the Barrack Sergeant, who was later informed that the police had been called and removed the man from the premises.
